"";"IBGE";"Municipio";"Regiao";"CatPop";"UF.x";"TransfCor";"TransfCap";"TransfTot";"RecCor";"RecCap";"RecTot";"RecProp";"GrauDep";"IPTU";"SiglaUF";"DespEduc";"DespSaude";"DespTotal";"CatDep";"UF.y";"MunicipioSemUF";"pib";"pibPerCapita";"pop";"atividadePrincipal";"arrecFed";"eh_capital";"GrauDepCapit"
"1580";"2903102";"Barra do Rocha - BA";"Nordeste";"menos de 50 mil";"BA";16505003,76;653728,37;17158732,13;16948944,6;653728,37;17602672,97;443940,84;0,974779918893193;26158,48;"BA";8770767,53;3202426,04;17833141,04;"mais de 90%";"Bahia";"Barra do Rocha";64724,832;10075,47;6424;"Administração, defesa, educação e saúde públicas e seguridade social";286198,69;FALSE;NA
"1581";"2903201";"Barreiras - BA";"Nordeste";"entre 50 e 500 mil";"BA";260941845,31;1797244,13;262739089,44;317630239,69;1797244,13;319427483,82;56688394,38;0,822531255914271;6984472,3;"BA";91526204,09;102950734,01;317679498,58;"entre 80 e 90%";"Bahia";"Barreiras";3716478,741;24145,84;153918;"Demais serviços";123225159,21;FALSE;NA
"1582";"2903235";"Barro Alto - BA";"Nordeste";"menos de 50 mil";"BA";30203355,11;96533,34;30299888,45;31273128,45;96533,34;31369661,79;1069773,34;0,965897836350247;NA;"BA";11153713,62;5538874,16;28816910,57;"mais de 90%";"Bahia";"Barro Alto";79432,613;5165,68;15377;"Administração, defesa, educação e saúde públicas e seguridade social";760625,41;FALSE;NA
"1583";"2903300";"Barro Preto - BA";"Nordeste";"menos de 50 mil";"BA";13273551,67;36620;13273551,67;13799978,96;36620;13836598,96;563047,290000001;0,959307392544389;NA;"BA";8062554,18;3157517,02;16651855,14;"mais de 90%";"Bahia";"Barro Preto";54925,309;8460,46;6492;"Administração, defesa, educação e saúde públicas e seguridade social";370001,99;FALSE;NA
"1584";"2903409";"Belmonte - BA";"Nordeste";"menos de 50 mil";"BA";46039134,25;290172,75;46329307;50772578,49;290172,75;51062751,24;4733444,23999999;0,907301425695761;NA;"BA";21396794,61;10491183,84;48636261,99;"mais de 90%";"Bahia";"Belmonte";280860,237;11821,21;23759;"Demais serviços";3826059,73;FALSE;NA
"1585";"2903508";"Belo Campo - BA";"Nordeste";"menos de 50 mil";"BA";32889354,09;2133975,08;35023329,17;34096090,81;2133975,08;36230065,89;1206736,72;0,966692395104557;NA;"BA";12926920,35;9458465,75;35496482,47;"mais de 90%";"Bahia";"Belo Campo";105485,417;5738,2;18383;"Administração, defesa, educação e saúde públicas e seguridade social";1687268,4;FALSE;NA
"1586";"2903607";"Biritinga - BA";"Nordeste";"menos de 50 mil";"BA";30591733,08;314340,5;30906073,58;31248596,9;314340,5;31562937,4;656863,82;0,97918876143638;NA;"BA";15844234,91;6755247,82;32375178,81;"mais de 90%";"Bahia";"Biritinga";100901,45;6386,57;15799;"Administração, defesa, educação e saúde públicas e seguridade social";1033745,28;FALSE;NA
"1587";"2903706";"Boa Nova - BA";"Nordeste";"menos de 50 mil";"BA";27969757,51;1096299,74;29056057,25;29214411,61;1096299,74;30310711,35;1254654,1;0,958606906795673;NA;"BA";13422730,27;6086235,06;29644223;"mais de 90%";"Bahia";"Boa Nova";94017,953;6449,75;14577;"Administração, defesa, educação e saúde públicas e seguridade social";877857,82;FALSE;NA
"1588";"2903805";"Boa Vista do Tupim - BA";"Nordeste";"menos de 50 mil";"BA";33479107,23;2036036,4;35515143,63;34831846,51;2036036,4;36867882,91;1352739,28;0,963308463268633;44620,06;"BA";18782064,08;7594576,06;37802651,73;"mais de 90%";"Bahia";"Boa Vista do Tupim";111179,675;5958,82;18658;"Administração, defesa, educação e saúde públicas e seguridade social";705957,92;FALSE;NA
"1589";"2903904";"Bom Jesus da Lapa - BA";"Nordeste";"entre 50 e 500 mil";"BA";110497521,96;0;110497521,96;129444804,79;0;129444804,79;18947282,83;0,853626548699746;NA;"BA";56724825,93;38172716,48;129029283,33;"entre 80 e 90%";"Bahia";"Bom Jesus da Lapa";773557,136;11126,16;69526;"Demais serviços";17221213,12;FALSE;NA
"1590";"2903953";"Bom Jesus da Serra - BA";"Nordeste";"menos de 50 mil";"BA";22870729,1;13762,81;22884491,91;23508699,02;13762,81;23522461,83;637969,920000002;0,972878267393494;NA;"BA";9956316,66;5040952,07;22290040,58;"mais de 90%";"Bahia";"Bom Jesus da Serra";50944,648;4827,05;10554;"Administração, defesa, educação e saúde públicas e seguridade social";361588,37;FALSE;NA
"1591";"2904001";"Boninal - BA";"Nordeste";"menos de 50 mil";"BA";26267104,98;528775;26795879,98;27941138,53;528775;28469913,53;1674033,55;0,941199907465964;NA;"BA";10377833,04;6111684,99;25598418,66;"mais de 90%";"Bahia";"Boninal";80065,516;5489,58;14585;"Administração, defesa, educação e saúde públicas e seguridade social";1314520,16;FALSE;NA
"1592";"2904050";"Bonito - BA";"Nordeste";"menos de 50 mil";"BA";33053168,17;307477,69;33360645,86;37015278,11;307477,69;37322755,8;3962109,93999999;0,893841977767355;NA;"BA";15368297,52;6709040,83;32251308,63;"entre 80 e 90%";"Bahia";"Bonito";154033,033;9128,97;16873;"Agricultura, inclusive apoio à agricultura e a pós colheita";882879,32;FALSE;NA
"1593";"2904100";"Boquira - BA";"Nordeste";"menos de 50 mil";"BA";33688209,07;1258370,07;34371908,27;35309083,6;1258370,07;36567453,67;2195545,4;0,939959029693084;NA;"BA";16243146,01;7377932,37;37258891,1;"mais de 90%";"Bahia";"Boquira";128927,992;5748,27;22429;"Administração, defesa, educação e saúde públicas e seguridade social";1692730,33;FALSE;NA
"1594";"2904209";"Botuporã - BA";"Nordeste";"menos de 50 mil";"BA";25341082,12;2e+05;25541082,12;26432004,95;2e+05;26632004,95;1090922,83;0,959037149773434;NA;"BA";14963282,26;5574658,84;28582599,79;"mais de 90%";"Bahia";"Botuporã";78616,514;7133,34;11021;"Administração, defesa, educação e saúde públicas e seguridade social";1108909,96;FALSE;NA
"1595";"2904308";"Brejões - BA";"Nordeste";"menos de 50 mil";"BA";26821373,34;1257808,37;28033481,71;28274380,02;1257808,37;29532188,39;1498706,68;0,949251756754082;NA;"BA";17341060,07;5226441,74;31868627,69;"mais de 90%";"Bahia";"Brejões";131757,408;8660,27;15214;"Administração, defesa, educação e saúde públicas e seguridade social";914806,97;FALSE;NA
"1596";"2904407";"Brejolândia - BA";"Nordeste";"menos de 50 mil";"BA";19770950,49;869682,76;20640633,25;20496258,88;869682,76;21365941,64;725308,390000001;0,966053057608183;32330,49;"BA";8342087,51;4958485,09;21538591,17;"mais de 90%";"Bahia";"Brejolândia";81015,634;7572,97;10698;"Administração, defesa, educação e saúde públicas e seguridade social";577100,04;FALSE;NA
"1597";"2904506";"Brotas de Macaúbas - BA";"Nordeste";"menos de 50 mil";"BA";30608813,52;770900;31379713,52;32156607,05;770900;32927507,05;1547793,53;0,952993904833133;NA;"BA";11847829,32;0;19725542,73;"mais de 90%";"Bahia";"Brotas de Macaúbas";61865,484;5588,57;11070;"Administração, defesa, educação e saúde públicas e seguridade social";810473,3;FALSE;NA
"1598";"2904605";"Brumado - BA";"Nordeste";"entre 50 e 500 mil";"BA";105038372,47;1933313,97;106971686,44;124327059;1933313,97;126260372,97;19288686,53;0,847230876352765;1753625,39;"BA";43878567,78;39010681,62;117959413,19;"entre 80 e 90%";"Bahia";"Brumado";1150693,169;16615,31;69255;"Demais serviços";49518900,78;FALSE;NA
